,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Mean,min_yield,max_yield,Soil texture,LAT,LON,SIMUID_1,Sand,Silt,Clay
351,Pusté Jakartice,WWHT,AZP,FYM.,0.0,10.0,straw ,4.781599999999999,,4.601,,,,,,4.1882,,2.2188,,,,,,6.628080808080807,,,4.483536161616161,2.2188,6.628080808080807,loam,49.98,17.95,29745.0,40.0,40.0,20.0
352,Pusté Jakartice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.3492,,5.6846000000000005,,,,,,7.774399999999999,,4.257,,,,,,7.653131313131314,,,6.143666262626263,4.257,7.774399999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
353,Pusté Jakartice,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.3492,,5.6846000000000005,,,,,,7.774399999999999,,4.257,,,,,,7.653131313131314,,,6.143666262626263,4.257,7.774399999999999,loam,49.98,17.95,29745.0,40.0,40.0,20.0
354,Sedlec,WWHT,AZP,0,0.0,0.0,straw ,3.5088,,5.2116,,,,,,3.87,,,,,,,,,,,4.1968,3.5088,5.2116,,,,,,,
355,Sedlec,WWHT,AZP,FYM.,0.0,10.0,straw ,3.5518,,5.4438,,,,,,3.9044,,,,,,,,,,,4.3,3.5518,5.4438,,,,,,,
356,Sedlec,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.6034,,5.6158,,,,,,4.4032,,,,,,,,,,,4.5408,3.6034,5.6158,,,,,,,
357,Staňkov,WWHT,AZP,0,0.0,0.0,straw ,4.54,,1.9264000000000001,,,,,,14.3534,,4.644,,,,,,6.530865671641791,,,6.398933134328358,1.9264000000000001,14.3534,loam,49.55,13.06,23179.0,40.0,40.0,20.0
358,Staňkov,WWHT,AZP,0,0.0,0.0,straw ,4.54,,1.9264000000000001,,,,,,14.3534,,4.644,,,,,,6.530865671641791,,,6.398933134328358,1.9264000000000001,14.3534,loam,49.55,13.06,23179.0,40.0,40.0,20.0
359,Staňkov,WWHT,AZP,FYM.,0.0,10.0,straw ,4.71,,2.4423999999999997,,,,,,13.828799999999998,,5.9684,,,,,,6.767044776119402,,,6.743328955223879,2.4423999999999997,13.828799999999998,loam,49.55,13.06,23179.0,40.0,40.0,20.0
360,Staňkov,WWHT,AZP,FYM.,0.0,10.0,straw ,4.71,,2.4423999999999997,,,,,,13.828799999999998,,5.9684,,,,,,6.767044776119402,,,6.743328955223879,2.4423999999999997,13.828799999999998,loam,49.55,13.06,23179.0,40.0,40.0,20.0
361,Staňkov,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.16,,4.9536,,,,,,14.2072,,5.1858,,,,,,8.64107462686567,,,7.8295349253731334,4.9536,14.2072,loam,49.55,13.06,23179.0,40.0,40.0,20.0
362,Staňkov,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.16,,4.9536,,,,,,14.2072,,5.1858,,,,,,8.64107462686567,,,7.8295349253731334,4.9536,14.2072,loam,49.55,13.06,23179.0,40.0,40.0,20.0
363,Hradec n. Svit.,WWHT,AZP,0,0.0,0.0,straw ,2.236,,2.107,,,,,,4.179600000000001,,1.2126,,,,,,5.61994255050505,,,3.07102851010101,1.2126,5.61994255050505,loam,49.73,16.51,26472.0,40.0,40.0,20.0
364,Hradec n. Svit.,WWHT,AZP,0,0.0,0.0,straw ,2.236,,2.107,,,,,,4.179600000000001,,1.2126,,,,,,5.61994255050505,,,3.07102851010101,1.2126,5.61994255050505,loam,49.73,16.51,26472.0,40.0,40.0,20.0
365,Hradec n. Svit.,WWHT,AZP,0,0.0,0.0,straw ,2.236,,2.107,,,,,,4.179600000000001,,1.2126,,,,,,5.61994255050505,,,3.07102851010101,1.2126,5.61994255050505,loam,49.73,16.51,26472.0,40.0,40.0,20.0
366,Hradec n. Svit.,WWHT,AZP,FYM.,0.0,10.0,straw ,2.4423999999999997,,2.5972,,,,,,4.4376,,1.9694,,,,,,3.8539940268065265,,,3.0601188053613053,1.9694,4.4376,loam,49.73,16.51,26472.0,40.0,40.0,20.0
367,Hradec n. Svit.,WWHT,AZP,FYM.,0.0,10.0,straw ,2.4423999999999997,,2.5972,,,,,,4.4376,,1.9694,,,,,,3.8539940268065265,,,3.0601188053613053,1.9694,4.4376,loam,49.73,16.51,26472.0,40.0,40.0,20.0
368,Hradec n. Svit.,WWHT,AZP,FYM.,0.0,10.0,straw ,2.4423999999999997,,2.5972,,,,,,4.4376,,1.9694,,,,,,3.8539940268065265,,,3.0601188053613053,1.9694,4.4376,loam,49.73,16.51,26472.0,40.0,40.0,20.0
369,Hradec n. Svit.,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.526,,4.6182,,,,,,7.0348,,5.289000000000001,,,,,,8.935937500000001,,,5.8807875,3.526,8.935937500000001,loam,49.73,16.51,26472.0,40.0,40.0,20.0
370,Hradec n. Svit.,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.526,,4.6182,,,,,,7.0348,,5.289000000000001,,,,,,8.935937500000001,,,5.8807875,3.526,8.935937500000001,loam,49.73,16.51,26472.0,40.0,40.0,20.0
371,Hradec n. Svit.,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.526,,4.6182,,,,,,7.0348,,5.289000000000001,,,,,,8.935937500000001,,,5.8807875,3.526,8.935937500000001,loam,49.73,16.51,26472.0,40.0,40.0,20.0
372,Uherský Ostroh,WWHT,AZP,0,0.0,0.0,straw ,4.4806,,5.0568,,,,,,9.503,,3.7238,,,,,,6.001197679924242,,,5.753079535984848,3.7238,9.503,loam,48.99,17.42,28781.0,40.0,40.0,20.0
373,Uherský Ostroh,WWHT,AZP,FYM.,0.0,10.0,straw ,3.6894,,5.848,,,,,,10.0276,,4.773,,,,,,7.2664910037878805,,,6.320898200757576,3.6894,10.0276,loam,48.99,17.42,28781.0,40.0,40.0,20.0
374,Uherský Ostroh,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.65758,,6.2952,,,,,,13.0978,,5.460999999999999,,,,,,7.348154356060606,,,7.171946871212121,3.65758,13.0978,loam,48.99,17.42,28781.0,40.0,40.0,20.0
375,Věrovany,WWHT,AZP,0,0.0,0.0,straw ,4.27,,6.6735999999999995,,,,,,6.183400000000001,,2.3735999999999997,,,,,,6.8160295085688345,,,5.263325901713768,2.3735999999999997,6.8160295085688345,loam,49.47,17.26,28776.0,40.0,40.0,20.0
376,Věrovany,WWHT,AZP,0,0.0,0.0,straw ,4.27,,6.6735999999999995,,,,,,6.183400000000001,,2.3735999999999997,,,,,,6.8160295085688345,,,5.263325901713768,2.3735999999999997,6.8160295085688345,loam,49.47,17.26,28776.0,40.0,40.0,20.0
377,Věrovany,WWHT,AZP,FYM.,0.0,10.0,straw ,5.42,,8.987,,,,,,7.0864,,2.5026,,,,,,7.713324480762683,,,6.341864896152537,2.5026,8.987,loam,49.47,17.26,28776.0,40.0,40.0,20.0
378,Věrovany,WWHT,AZP,FYM.,0.0,10.0,straw ,5.42,,8.987,,,,,,7.0864,,2.5026,,,,,,7.713324480762683,,,6.341864896152537,2.5026,8.987,loam,49.47,17.26,28776.0,40.0,40.0,20.0
379,Věrovany,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.76,,10.2942,,,,,,8.617199999999999,,3.5690000000000004,,,,,,8.034631256384065,,,7.455006251276812,3.5690000000000004,10.2942,loam,49.47,17.26,28776.0,40.0,40.0,20.0
380,Věrovany,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,6.76,,10.2942,,,,,,8.617199999999999,,3.5690000000000004,,,,,,8.034631256384065,,,7.455006251276812,3.5690000000000004,10.2942,loam,49.47,17.26,28776.0,40.0,40.0,20.0
381,Vysoká,WWHT,AZP,0,0.0,0.0,straw ,3.31,,2.1757999999999997,,,,,,3.8958000000000004,,1.9092000000000002,,,,,,3.4464282828282835,,,2.9474456565656566,1.9092000000000002,3.8958000000000004,loam,49.64,13.95,21991.0,40.0,40.0,20.0
382,Vysoká,WWHT,AZP,0,0.0,0.0,straw ,3.31,,2.1757999999999997,,,,,,3.8958000000000004,,1.9092000000000002,,,,,,3.4464282828282835,,,2.9474456565656566,1.9092000000000002,3.8958000000000004,loam,49.64,13.95,21991.0,40.0,40.0,20.0
383,Vysoká,WWHT,AZP,FYM.,0.0,10.0,straw ,2.97,,3.0616,,,,,,3.5002,,2.0296,,,,,,2.654637575757575,,,2.843207515151515,2.0296,3.5002,loam,49.64,13.95,21991.0,40.0,40.0,20.0
384,Vysoká,WWHT,AZP,FYM.,0.0,10.0,straw ,2.97,,3.0616,,,,,,3.5002,,2.0296,,,,,,2.654637575757575,,,2.843207515151515,2.0296,3.5002,loam,49.64,13.95,21991.0,40.0,40.0,20.0
385,Vysoká,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.31,,5.1255999999999995,,,,,,5.2374,,3.8614,,,,,,4.021177575757576,,,4.711115515151515,3.8614,5.31,loam,49.64,13.95,21991.0,40.0,40.0,20.0
386,Vysoká,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,5.31,,5.1255999999999995,,,,,,5.2374,,3.8614,,,,,,4.021177575757576,,,4.711115515151515,3.8614,5.31,loam,49.64,13.95,21991.0,40.0,40.0,20.0
387,Žatec,WWHT,AZP,0,0.0,0.0,straw ,3.2851999999999997,,3.827,,,,,,5.2459999999999996,,1.3072,,,,,,1.1607271616918255,,,2.9652254323383653,1.1607271616918255,5.2459999999999996,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
388,Žatec,WWHT,AZP,FYM.,0.0,10.0,straw ,3.4055999999999997,,3.999,,,,,,5.4352,,1.8748,,,,,,1.287440018531471,,,3.2004080037062943,1.287440018531471,5.4352,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
389,Žatec,WWHT,AZP,N3P3K3+FYM,60.0,10.0,straw ,3.8528000000000002,,3.7582,,,,,,5.7620000000000005,,2.9498,,,,,,2.61164645774131,,,3.786889291548262,2.61164645774131,5.7620000000000005,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
390,Horažďovice,BARL,Nstac,0,0.0,0.0,grain,1.6512,,,,4.2656,,,,1.677,,,,1.0836,,,,1.462,,,2.02788,1.0836,4.2656,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
391,Horažďovice,BARL,Nstac,0,0.0,0.0,grain,1.6512,,,,4.2656,,,,1.677,,,,1.0836,,,,1.462,,,2.02788,1.0836,4.2656,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
392,Horažďovice,BARL,Nstac,N,90.0,0.0,grain,2.709,,,,6.9918000000000005,,,,2.7864,,,,1.9264000000000001,,,,2.967,,,3.4761200000000003,1.9264000000000001,6.9918000000000005,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
393,Horažďovice,BARL,Nstac,N,90.0,0.0,grain,2.709,,,,6.9918000000000005,,,,2.7864,,,,1.9264000000000001,,,,2.967,,,3.4761200000000003,1.9264000000000001,6.9918000000000005,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
394,Horažďovice,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.7520000000000002,,,,7.1293999999999995,,,,3.0185999999999997,,,,2.021,,,,3.1734,,,3.61888,2.021,7.1293999999999995,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
395,Horažďovice,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.7520000000000002,,,,7.1293999999999995,,,,3.0185999999999997,,,,2.021,,,,3.1734,,,3.61888,2.021,7.1293999999999995,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
396,Chrastava,BARL,Nstac,0,0.0,0.0,grain,1.5308,,,,3.698,,,,1.2126,,,,3.0702,,,,1.6167999999999998,,,2.2256799999999997,1.2126,3.698,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
397,Chrastava,BARL,Nstac,0,0.0,0.0,grain,1.5308,,,,3.698,,,,1.2126,,,,3.0702,,,,1.6167999999999998,,,2.2256799999999997,1.2126,3.698,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
398,Chrastava,BARL,Nstac,N,90.0,0.0,grain,3.913,,,,6.7596,,,,2.1757999999999997,,,,4.5838,,,,3.7238,,,4.231199999999999,2.1757999999999997,6.7596,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
399,Chrastava,BARL,Nstac,N,90.0,0.0,grain,3.913,,,,6.7596,,,,2.1757999999999997,,,,4.5838,,,,3.7238,,,4.231199999999999,2.1757999999999997,6.7596,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
400,Chrastava,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.9192,,,,6.5532,,,,2.5714,,,,5.177199999999999,,,,4.962199999999999,,,4.83664,2.5714,6.5532,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
401,Chrastava,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.9192,,,,6.5532,,,,2.5714,,,,5.177199999999999,,,,4.962199999999999,,,4.83664,2.5714,6.5532,loamy sand,50.82,14.95,26459.0,82.0,13.0,5.0
402,Jaroměřice,BARL,Nstac,0,0.0,0.0,grain,3.7840000000000003,,,,6.364,,,,3.8528000000000002,,,,5.4954,,,,,,,4.87405,3.7840000000000003,6.364,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
403,Jaroměřice,BARL,Nstac,0,0.0,0.0,grain,3.7840000000000003,,,,6.364,,,,3.8528000000000002,,,,5.4954,,,,,,,4.87405,3.7840000000000003,6.364,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
404,Jaroměřice,BARL,Nstac,0,0.0,0.0,grain,3.7840000000000003,,,,6.364,,,,3.8528000000000002,,,,5.4954,,,,,,,4.87405,3.7840000000000003,6.364,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
405,Jaroměřice,BARL,Nstac,N,90.0,0.0,grain,5.0138,,,,7.559399999999999,,,,5.7362,,,,6.6822,,,,,,,6.2479,5.0138,7.559399999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
406,Jaroměřice,BARL,Nstac,N,90.0,0.0,grain,5.0138,,,,7.559399999999999,,,,5.7362,,,,6.6822,,,,,,,6.2479,5.0138,7.559399999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
407,Jaroměřice,BARL,Nstac,N,90.0,0.0,grain,5.0138,,,,7.559399999999999,,,,5.7362,,,,6.6822,,,,,,,6.2479,5.0138,7.559399999999999,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
408,Jaroměřice,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.1514,,,,7.3271999999999995,,,,5.7276,,,,6.6564,,,,,,,6.21565,5.1514,7.3271999999999995,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
409,Jaroměřice,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.1514,,,,7.3271999999999995,,,,5.7276,,,,6.6564,,,,,,,6.21565,5.1514,7.3271999999999995,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
410,Jaroměřice,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.1514,,,,7.3271999999999995,,,,5.7276,,,,6.6564,,,,,,,6.21565,5.1514,7.3271999999999995,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
411,Libějovice,BARL,Nstac,0,0.0,0.0,grain,2.3478,,,,2.9842,,,,2.5627999999999997,,,,,,,,,,,2.6316,2.3478,2.9842,,,,,,,
412,Libějovice,BARL,Nstac,N,90.0,0.0,grain,3.7668,,,,7.5249999999999995,,,,4.343,,,,,,,,,,,5.2116,3.7668,7.5249999999999995,,,,,,,
413,Libějovice,BARL,Nstac,FYM. + N,90.0,10.0,grain,3.9646000000000003,,,,8.3678,,,,4.5494,,,,,,,,,,,5.627266666666667,3.9646000000000003,8.3678,,,,,,,
414,Lípa,BARL,Nstac,0,0.0,0.0,grain,2.8207999999999998,,,,3.01,,,,1.2728,,,,2.7176,,,,,,,2.4553000000000003,1.2728,3.01,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
415,Lípa,BARL,Nstac,0,0.0,0.0,grain,2.8207999999999998,,,,3.01,,,,1.2728,,,,2.7176,,,,,,,2.4553000000000003,1.2728,3.01,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
416,Lípa,BARL,Nstac,0,0.0,0.0,grain,2.8207999999999998,,,,3.01,,,,1.2728,,,,2.7176,,,,,,,2.4553000000000003,1.2728,3.01,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
417,Lípa,BARL,Nstac,N,90.0,0.0,grain,5.2976,,,,6.5102,,,,4.1366,,,,5.0138,,,,,,,5.2395499999999995,4.1366,6.5102,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
418,Lípa,BARL,Nstac,N,90.0,0.0,grain,5.2976,,,,6.5102,,,,4.1366,,,,5.0138,,,,,,,5.2395499999999995,4.1366,6.5102,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
419,Lípa,BARL,Nstac,N,90.0,0.0,grain,5.2976,,,,6.5102,,,,4.1366,,,,5.0138,,,,,,,5.2395499999999995,4.1366,6.5102,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
420,Lípa,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.5126,,,,6.622,,,,4.9106,,,,5.3234,,,,,,,5.592149999999999,4.9106,6.622,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
421,Lípa,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.5126,,,,6.622,,,,4.9106,,,,5.3234,,,,,,,5.592149999999999,4.9106,6.622,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
422,Lípa,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.5126,,,,6.622,,,,4.9106,,,,5.3234,,,,,,,5.592149999999999,4.9106,6.622,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
423,Pusté Jakartice,BARL,Nstac,0,0.0,0.0,grain,4.2914,,,,,,,,3.7496,,,,2.1242,,,,3.8785999999999996,,,3.5109500000000002,2.1242,4.2914,loam,49.98,17.95,29745.0,40.0,40.0,20.0
424,Pusté Jakartice,BARL,Nstac,0,0.0,0.0,grain,4.2914,,,,,,,,3.7496,,,,2.1242,,,,3.8785999999999996,,,3.5109500000000002,2.1242,4.2914,loam,49.98,17.95,29745.0,40.0,40.0,20.0
425,Pusté Jakartice,BARL,Nstac,N,90.0,0.0,grain,4.9879999999999995,,,,,,,,7.955,,,,4.2226,,,,6.4586,,,5.90605,4.2226,7.955,loam,49.98,17.95,29745.0,40.0,40.0,20.0
426,Pusté Jakartice,BARL,Nstac,N,90.0,0.0,grain,4.9879999999999995,,,,,,,,7.955,,,,4.2226,,,,6.4586,,,5.90605,4.2226,7.955,loam,49.98,17.95,29745.0,40.0,40.0,20.0
427,Pusté Jakartice,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.202999999999999,,,,,,,,8.0926,,,,4.0506,,,,6.1576,,,5.87595,4.0506,8.0926,loam,49.98,17.95,29745.0,40.0,40.0,20.0
428,Pusté Jakartice,BARL,Nstac,FYM. + N,90.0,10.0,grain,5.202999999999999,,,,,,,,8.0926,,,,4.0506,,,,6.1576,,,5.87595,4.0506,8.0926,loam,49.98,17.95,29745.0,40.0,40.0,20.0
429,Staňkov,BARL,Nstac,0,0.0,0.0,grain,2.451,,,,3.2508,,,,1.6512,,,,3.8011999999999997,,,,3.655,,,2.9618399999999996,1.6512,3.8011999999999997,loam,49.55,13.06,23179.0,40.0,40.0,20.0
430,Staňkov,BARL,Nstac,0,0.0,0.0,grain,2.451,,,,3.2508,,,,1.6512,,,,3.8011999999999997,,,,3.655,,,2.9618399999999996,1.6512,3.8011999999999997,loam,49.55,13.06,23179.0,40.0,40.0,20.0
431,Staňkov,BARL,Nstac,N,90.0,0.0,grain,2.4166,,,,6.2092,,,,3.0788,,,,5.0998,,,,4.7299999999999995,,,4.3068800000000005,2.4166,6.2092,loam,49.55,13.06,23179.0,40.0,40.0,20.0
432,Staňkov,BARL,Nstac,N,90.0,0.0,grain,2.4166,,,,6.2092,,,,3.0788,,,,5.0998,,,,4.7299999999999995,,,4.3068800000000005,2.4166,6.2092,loam,49.55,13.06,23179.0,40.0,40.0,20.0
433,Staňkov,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.6058,,,,5.9597999999999995,,,,3.8528000000000002,,,,5.3664000000000005,,,,4.8676,,,4.53048,2.6058,5.9597999999999995,loam,49.55,13.06,23179.0,40.0,40.0,20.0
434,Staňkov,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.6058,,,,5.9597999999999995,,,,3.8528000000000002,,,,5.3664000000000005,,,,4.8676,,,4.53048,2.6058,5.9597999999999995,loam,49.55,13.06,23179.0,40.0,40.0,20.0
435,Hradec n. Svit.,BARL,Nstac,0,0.0,0.0,grain,2.1414,,,,3.5432,,,,1.505,,,,3.2851999999999997,,,,1.1352,,,2.3219999999999996,1.1352,3.5432,loam,49.73,16.51,26472.0,40.0,40.0,20.0
436,Hradec n. Svit.,BARL,Nstac,0,0.0,0.0,grain,2.1414,,,,3.5432,,,,1.505,,,,3.2851999999999997,,,,1.1352,,,2.3219999999999996,1.1352,3.5432,loam,49.73,16.51,26472.0,40.0,40.0,20.0
437,Hradec n. Svit.,BARL,Nstac,0,0.0,0.0,grain,2.1414,,,,3.5432,,,,1.505,,,,3.2851999999999997,,,,1.1352,,,2.3219999999999996,1.1352,3.5432,loam,49.73,16.51,26472.0,40.0,40.0,20.0
438,Hradec n. Svit.,BARL,Nstac,N,90.0,0.0,grain,4.1452,,,,6.0973999999999995,,,,4.1452,,,,4.6784,,,,3.4658,,,4.5064,3.4658,6.0973999999999995,loam,49.73,16.51,26472.0,40.0,40.0,20.0
439,Hradec n. Svit.,BARL,Nstac,N,90.0,0.0,grain,4.1452,,,,6.0973999999999995,,,,4.1452,,,,4.6784,,,,3.4658,,,4.5064,3.4658,6.0973999999999995,loam,49.73,16.51,26472.0,40.0,40.0,20.0
440,Hradec n. Svit.,BARL,Nstac,N,90.0,0.0,grain,4.1452,,,,6.0973999999999995,,,,4.1452,,,,4.6784,,,,3.4658,,,4.5064,3.4658,6.0973999999999995,loam,49.73,16.51,26472.0,40.0,40.0,20.0
441,Hradec n. Svit.,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.6268,,,,6.5532,,,,4.8676,,,,5.6244,,,,4.308599999999999,,,5.196119999999999,4.308599999999999,6.5532,loam,49.73,16.51,26472.0,40.0,40.0,20.0
442,Hradec n. Svit.,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.6268,,,,6.5532,,,,4.8676,,,,5.6244,,,,4.308599999999999,,,5.196119999999999,4.308599999999999,6.5532,loam,49.73,16.51,26472.0,40.0,40.0,20.0
443,Hradec n. Svit.,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.6268,,,,6.5532,,,,4.8676,,,,5.6244,,,,4.308599999999999,,,5.196119999999999,4.308599999999999,6.5532,loam,49.73,16.51,26472.0,40.0,40.0,20.0
444,Uherský Ostroh,BARL,Nstac,0,0.0,0.0,grain,2.5885999999999996,,,,4.4548,,,,,,,,,,,,,,,3.5216999999999996,2.5885999999999996,4.4548,loam,48.99,17.42,28781.0,40.0,40.0,20.0
445,Uherský Ostroh,BARL,Nstac,N,90.0,0.0,grain,3.5002,,,,5.7878,,,,,,,,,,,,,,,4.644,3.5002,5.7878,loam,48.99,17.42,28781.0,40.0,40.0,20.0
446,Uherský Ostroh,BARL,Nstac,FYM. + N,90.0,10.0,grain,3.5346,,,,5.4094,,,,,,,,,,,,,,,4.4719999999999995,3.5346,5.4094,loam,48.99,17.42,28781.0,40.0,40.0,20.0
447,Věrovany,BARL,Nstac,0,0.0,0.0,grain,4.085,,,,6.1662,,,,7.198199999999999,,,,2.8466,,,,,,,5.074,2.8466,7.198199999999999,loam,49.47,17.26,28776.0,40.0,40.0,20.0
448,Věrovany,BARL,Nstac,0,0.0,0.0,grain,4.085,,,,6.1662,,,,7.198199999999999,,,,2.8466,,,,,,,5.074,2.8466,7.198199999999999,loam,49.47,17.26,28776.0,40.0,40.0,20.0
449,Věrovany,BARL,Nstac,N,90.0,0.0,grain,4.3515999999999995,,,,7.1122,,,,8.5312,,,,3.8097999999999996,,,,,,,5.951199999999999,3.8097999999999996,8.5312,loam,49.47,17.26,28776.0,40.0,40.0,20.0
450,Věrovany,BARL,Nstac,N,90.0,0.0,grain,4.3515999999999995,,,,7.1122,,,,8.5312,,,,3.8097999999999996,,,,,,,5.951199999999999,3.8097999999999996,8.5312,loam,49.47,17.26,28776.0,40.0,40.0,20.0
451,Věrovany,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.558,,,,7.1895999999999995,,,,7.6884,,,,4.3688,,,,,,,5.9512,4.3688,7.6884,loam,49.47,17.26,28776.0,40.0,40.0,20.0
452,Věrovany,BARL,Nstac,FYM. + N,90.0,10.0,grain,4.558,,,,7.1895999999999995,,,,7.6884,,,,4.3688,,,,,,,5.9512,4.3688,7.6884,loam,49.47,17.26,28776.0,40.0,40.0,20.0
453,Vysoká,BARL,Nstac,0,0.0,0.0,grain,1.6512,,,,4.2656,,,,1.677,,,,1.0836,,,,1.462,,,2.02788,1.0836,4.2656,loam,49.64,13.95,21991.0,40.0,40.0,20.0
454,Vysoká,BARL,Nstac,0,0.0,0.0,grain,1.6512,,,,4.2656,,,,1.677,,,,1.0836,,,,1.462,,,2.02788,1.0836,4.2656,loam,49.64,13.95,21991.0,40.0,40.0,20.0
455,Vysoká,BARL,Nstac,N,90.0,0.0,grain,2.709,,,,6.9918000000000005,,,,2.7864,,,,1.9264000000000001,,,,2.967,,,3.4761200000000003,1.9264000000000001,6.9918000000000005,loam,49.64,13.95,21991.0,40.0,40.0,20.0
456,Vysoká,BARL,Nstac,N,90.0,0.0,grain,2.709,,,,6.9918000000000005,,,,2.7864,,,,1.9264000000000001,,,,2.967,,,3.4761200000000003,1.9264000000000001,6.9918000000000005,loam,49.64,13.95,21991.0,40.0,40.0,20.0
457,Vysoká,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.7520000000000002,,,,7.1293999999999995,,,,3.0185999999999997,,,,2.021,,,,3.1734,,,3.61888,2.021,7.1293999999999995,loam,49.64,13.95,21991.0,40.0,40.0,20.0
458,Vysoká,BARL,Nstac,FYM. + N,90.0,10.0,grain,2.7520000000000002,,,,7.1293999999999995,,,,3.0185999999999997,,,,2.021,,,,3.1734,,,3.61888,2.021,7.1293999999999995,loam,49.64,13.95,21991.0,40.0,40.0,20.0
459,Žatec,BARL,Nstac,0,0.0,0.0,grain,2.4423999999999997,,,,5.0998,,,,4.5236,,,,4.472,,,,,,,4.13445,2.4423999999999997,5.0998,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
460,Žatec,BARL,Nstac,N,90.0,0.0,grain,2.8982,,,,7.696999999999999,,,,5.0138,,,,5.3062,,,,,,,5.2288,2.8982,7.696999999999999,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
461,Žatec,BARL,Nstac,FYM. + N,90.0,10.0,grain,3.1734,,,,7.5680000000000005,,,,5.2546,,,,5.4438,,,,,,,5.35995,3.1734,7.5680000000000005,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
462,Horažďovice,BARL,Nstac,0,0.0,0.0,straw ,1.333,,,,3.7323999999999997,,,,2.5112,,,,1.505,,,,,,,2.2703999999999995,1.333,3.7323999999999997,loamy sand,49.34,13.7,23089.0,82.0,13.0,5.0
